# t	C(t)
 0.00 0.0154121891
 0.10 0.0135131968
 0.20 0.0110738855
 0.30 0.0082796469
 0.40 0.0053428479
 0.50 0.0024866899
 0.60 -0.0000717543
 0.70 -0.0021380386
 0.80 -0.0035551222
 0.90 -0.0042153043
 1.01 -0.0040684099
 1.11 -0.0031256033
 1.21 -0.0014585394
 1.31 0.0008060823
 1.41 0.0034961468
 1.51 0.0064072046
 1.61 0.0093180107
 1.71 0.0120073389
 1.81 0.0142707958
 1.91 0.0159363551
 2.01 0.0168774314
 2.11 0.0170225013
 2.21 0.0163605394
 2.31 0.0149418558
 2.41 0.0128742728
 2.51 0.0103149302
 2.61 0.0074583421
 2.71 0.0045216141
 2.81 0.0017279423
 2.91 -0.0007103496
 3.02 -0.0026079475
 3.12 -0.0038206307
 3.22 -0.0042562333
 3.32 -0.0038816488
 3.42 -0.0027253462
 3.52 -0.0008752065
 3.62 0.0015281567
 3.72 0.0043020838
 3.82 0.0072357518
 3.92 0.0101061970
 4.02 0.0126952609
 4.12 0.0148061704
 4.22 0.0162784927
 4.32 0.0170003291
 4.42 0.0169168188
 4.52 0.0160343086
 4.62 0.0144198708
 4.72 0.0121962053
 4.82 0.0095323145
 4.92 0.0066306583
 5.03 0.0037117675
 5.13 0.0009974826
 5.23 -0.0013059063
 5.33 -0.0030233378
 5.43 -0.0040242843
 5.53 -0.0042326723
 5.63 -0.0036326637
 5.73 -0.0022698604
 5.83 -0.0002478376
 5.93 0.0022797276
 6.03 0.0051207360
 6.13 0.0080592665
 6.23 0.0108719857
 6.33 0.0133451224
 6.43 0.0152907140
 6.53 0.0165608925
 6.63 0.0170591222
 6.73 0.0167475367
 6.83 0.0156498171
 6.93 0.0138493919
 7.04 0.0114830964
 7.14 0.0087307729
 7.24 0.0058016026
 7.34 0.0029182073
 7.44 0.0002997297
 7.54 -0.0018548214
 7.64 -0.0033816968
 7.74 -0.0041648512
 7.84 -0.0041447638
 7.94 -0.0033229611
 8.04 -0.0017619015
 8.14 0.0004197718
 8.24 0.0030562481
 8.34 0.0059471509
 8.44 0.0088727667
 8.54 0.0116107440
 8.64 0.0139529918
 8.74 0.0157214956
 8.84 0.0167818461
 8.94 0.0170534549
 9.05 0.0165156793
 9.15 0.0152093911
 9.25 0.0132338704
 9.35 0.0107392601
 9.45 0.0079151546
 9.55 0.0049761906
 9.65 0.0021457343
 9.75 -0.0003610951
 9.85 -0.0023537743
 9.95 -0.0036808564
10.05 -0.0042414810
10.15 -0.0039930397
10.25 -0.0029544144
10.35 -0.0012045424
10.45 0.0011235831
10.55 0.0038530208
10.65 0.0067763289
10.75 0.0096713312
10.85 0.0123180026
10.95 0.0145151919
11.06 0.0160959089
11.16 0.0169400166
11.26 0.0169833614
11.36 0.0162226491
11.46 0.0147156949
11.56 0.0125770300
11.66 0.0099691963
11.76 0.0070903936
11.86 0.0041594157
11.96 0.0013990216
12.06 -0.0009809941
12.16 -0.0027997463
12.26 -0.0039190068
12.36 -0.0042537100
12.46 -0.0037784178
12.56 -0.0025292533
12.66 -0.0006011550
12.76 0.0018593384
12.86 0.0046652253
12.96 0.0076032538
13.07 0.0104501287
13.17 0.0129894830
13.27 0.0150283214
13.37 0.0164116889
13.47 0.0170344473
13.57 0.0168492659
13.67 0.0158702188
13.77 0.0141717152
13.87 0.0118828442
13.97 0.0091775637
14.07 0.0062614796
14.17 0.0033562190
14.27 0.0006825866
14.37 -0.0015562172
14.47 -0.0031900396
14.57 -0.0040947074
14.67 -0.0042014642
14.77 -0.0035021965
14.87 -0.0020500498
14.97 0.0000446105
15.08 0.0026225866
15.18 0.0054879482
15.28 0.0084229230
15.38 0.0112044480
15.48 0.0136211229
15.58 0.0154892762
15.68 0.0166669253
15.78 0.0170645670
15.88 0.0166519796
15.98 0.0154605207
16.08 0.0135807430
16.18 0.0111555127
16.28 0.0083691514
16.38 0.0054334271
16.48 0.0025714597
16.58 0.0000007634
16.68 -0.0020832845
16.78 -0.0035222930
16.88 -0.0042068951
16.98 -0.0040850598
17.09 -0.0031660470
17.19 -0.0015197029
17.29 0.0007288474
17.39 0.0034087104
17.49 0.0063162122
17.59 0.0092303777
17.69 0.0119297256
17.79 0.0142091010
17.89 0.0158952677
17.99 0.0168600740
18.09 0.0170301932
18.19 0.0163926960
18.29 0.0149960331
18.39 0.0129463533
18.49 0.0103994356
18.59 0.0075488499
18.69 0.0046112455
18.79 0.0018098852
18.89 -0.0006423230
18.99 -0.0025590073
19.10 -0.0037944965
19.20 -0.0042548913
19.30 -0.0039052010
19.40 -0.0027720026
19.50 -0.0009414211
19.60 0.0014474163
19.70 0.0042129540
19.80 0.0071450066
19.90 0.0100207332
20.00 0.0126215739
